Id,Rate Category Id,Rate Category,Distance,Rate
0,3,Rates for White Products,159,0.081271931
0,3,Rates for White Products,160,0.081649673
0,3,Rates for White Products,161,0.082027415
0,3,Rates for White Products,162,0.082405156
0,3,Rates for White Products,163,0.082782898
0,3,Rates for White Products,164,0.08316064
0,3,Rates for White Products,165,0.083538382
0,3,Rates for White Products,166,0.083916124
0,3,Rates for White Products,167,0.084293865
0,3,Rates for White Products,168,0.084671607
0,3,Rates for White Products,169,0.085049349
0,3,Rates for White Products,170,0.085427091
0,3,Rates for White Products,171,0.085804833
0,3,Rates for White Products,172,0.086182574
0,3,Rates for White Products,173,0.086560316
0,3,Rates for White Products,174,0.086938058
0,3,Rates for White Products,175,0.0873158
0,3,Rates for White Products,176,0.087693542
0,3,Rates for White Products,177,0.088071283
0,3,Rates for White Products,178,0.088449025
0,3,Rates for White Products,179,0.088826767
0,3,Rates for White Products,180,0.089204509
0,3,Rates for White Products,181,0.089582251
0,3,Rates for White Products,182,0.089959992
0,3,Rates for White Products,183,0.090337734
0,3,Rates for White Products,184,0.090715476
0,3,Rates for White Products,185,0.091093218
0,3,Rates for White Products,186,0.09147096
0,3,Rates for White Products,187,0.091848701
0,3,Rates for White Products,188,0.092226443
0,3,Rates for White Products,189,0.092604185
0,3,Rates for White Products,190,0.092981927
0,3,Rates for White Products,191,0.093359669
0,3,Rates for White Products,192,0.09373741
0,3,Rates for White Products,193,0.094115152
0,3,Rates for White Products,194,0.094492894
0,3,Rates for White Products,195,0.094870636
0,3,Rates for White Products,196,0.095248378
0,3,Rates for White Products,197,0.095626119
0,3,Rates for White Products,198,0.096003861
0,3,Rates for White Products,199,0.096381603
0,3,Rates for White Products,200,0.096759345
0,3,Rates for White Products,201,0.097137087
0,3,Rates for White Products,202,0.097514828
0,3,Rates for White Products,203,0.09789257
0,3,Rates for White Products,204,0.098270312
0,3,Rates for White Products,205,0.098648054
0,3,Rates for White Products,206,0.099025796
0,3,Rates for White Products,207,0.099403537
0,3,Rates for White Products,208,0.099781279
0,3,Rates for White Products,209,0.100159021
0,3,Rates for White Products,210,0.100536763
0,3,Rates for White Products,211,0.100914505
0,3,Rates for White Products,212,0.101292246
0,3,Rates for White Products,213,0.101669988
0,3,Rates for White Products,214,0.10204773
0,3,Rates for White Products,215,0.102425472
0,3,Rates for White Products,216,0.102803214
0,3,Rates for White Products,217,0.103180955
0,3,Rates for White Products,218,0.103558697
0,3,Rates for White Products,219,0.103936439
0,3,Rates for White Products,220,0.104314181
0,3,Rates for White Products,221,0.104691923
0,3,Rates for White Products,222,0.105069664
0,3,Rates for White Products,223,0.105447406
0,3,Rates for White Products,224,0.105825148
0,3,Rates for White Products,225,0.10620289
0,3,Rates for White Products,226,0.106580631
0,3,Rates for White Products,227,0.106958373
0,3,Rates for White Products,228,0.107336115
0,3,Rates for White Products,229,0.107713857
0,3,Rates for White Products,230,0.108091599
0,3,Rates for White Products,231,0.10846934
0,3,Rates for White Products,232,0.108847082
0,3,Rates for White Products,233,0.109224824
0,3,Rates for White Products,234,0.109602566
0,3,Rates for White Products,235,0.109980308
0,3,Rates for White Products,236,0.110358049
0,3,Rates for White Products,237,0.110735791
0,3,Rates for White Products,238,0.111113533
0,3,Rates for White Products,239,0.111491275
0,3,Rates for White Products,240,0.111869017
0,3,Rates for White Products,241,0.112246758
0,3,Rates for White Products,242,0.1126245
0,3,Rates for White Products,243,0.113002242
0,3,Rates for White Products,244,0.113379984
0,3,Rates for White Products,245,0.113757726
0,3,Rates for White Products,246,0.114135467
0,3,Rates for White Products,247,0.114513209
0,3,Rates for White Products,248,0.114890951
0,3,Rates for White Products,249,0.115268693
0,3,Rates for White Products,250,0.115646435
0,3,Rates for White Products,251,0.116024176
0,3,Rates for White Products,252,0.116401918
0,3,Rates for White Products,253,0.11677966
0,3,Rates for White Products,254,0.117157402
0,3,Rates for White Products,255,0.117535144
0,3,Rates for White Products,256,0.117912885
0,3,Rates for White Products,257,0.118290627
0,3,Rates for White Products,258,0.118668369
0,3,Rates for White Products,259,0.119046111
0,3,Rates for White Products,260,0.119423853
0,3,Rates for White Products,261,0.119801594
0,3,Rates for White Products,262,0.120179336
0,3,Rates for White Products,263,0.120557078
0,3,Rates for White Products,264,0.12093482
0,3,Rates for White Products,265,0.121312562
0,3,Rates for White Products,266,0.121690303
0,3,Rates for White Products,267,0.122068045
0,3,Rates for White Products,268,0.122445787
0,3,Rates for White Products,269,0.122823529
0,3,Rates for White Products,270,0.123201271
0,3,Rates for White Products,271,0.123579012
0,3,Rates for White Products,272,0.123956754
0,3,Rates for White Products,273,0.124334496
0,3,Rates for White Products,274,0.124712238
0,3,Rates for White Products,275,0.12508998
0,3,Rates for White Products,276,0.125467721
0,3,Rates for White Products,277,0.125845463
0,3,Rates for White Products,278,0.126223205
0,3,Rates for White Products,279,0.126600947
0,3,Rates for White Products,280,0.126978689
0,3,Rates for White Products,281,0.12735643
0,3,Rates for White Products,282,0.127734172
0,3,Rates for White Products,283,0.128111914
0,3,Rates for White Products,284,0.128489656
0,3,Rates for White Products,285,0.128867398
0,3,Rates for White Products,286,0.129245139
0,3,Rates for White Products,287,0.129622881
0,3,Rates for White Products,288,0.130000623
0,3,Rates for White Products,289,0.130378365
0,3,Rates for White Products,290,0.130756107
0,3,Rates for White Products,291,0.131133848
0,3,Rates for White Products,292,0.13151159
0,3,Rates for White Products,293,0.131889332
0,3,Rates for White Products,294,0.132267074
0,3,Rates for White Products,295,0.132644816
0,3,Rates for White Products,296,0.133022557
0,3,Rates for White Products,297,0.133400299
0,3,Rates for White Products,298,0.133778041
0,3,Rates for White Products,299,0.134155783
0,3,Rates for White Products,300,0.134533525
0,3,Rates for White Products,301,0.134825099
0,3,Rates for White Products,302,0.135116674
0,3,Rates for White Products,303,0.135408249
0,3,Rates for White Products,304,0.135699824
0,3,Rates for White Products,305,0.135991399
0,3,Rates for White Products,306,0.136282974
0,3,Rates for White Products,307,0.136574549
0,3,Rates for White Products,308,0.136866124
0,3,Rates for White Products,309,0.137157699
0,3,Rates for White Products,310,0.137449273
0,3,Rates for White Products,311,0.137740848
0,3,Rates for White Products,312,0.138032423
0,3,Rates for White Products,313,0.138323998
0,3,Rates for White Products,314,0.138615573
0,3,Rates for White Products,315,0.138907148
0,3,Rates for White Products,316,0.139198723
0,3,Rates for White Products,317,0.139490298
0,3,Rates for White Products,318,0.139781873
0,3,Rates for White Products,319,0.140073447
0,3,Rates for White Products,320,0.140365022
0,3,Rates for White Products,321,0.140656597
0,3,Rates for White Products,322,0.140948172
0,3,Rates for White Products,323,0.141239747
0,3,Rates for White Products,324,0.141531322
0,3,Rates for White Products,325,0.141822897
0,3,Rates for White Products,326,0.142114472
0,3,Rates for White Products,327,0.142406047
0,3,Rates for White Products,328,0.142697621
0,3,Rates for White Products,329,0.142989196
0,3,Rates for White Products,330,0.143280771
0,3,Rates for White Products,331,0.143572346
0,3,Rates for White Products,332,0.143863921
0,3,Rates for White Products,333,0.144155496
0,3,Rates for White Products,334,0.144447071
0,3,Rates for White Products,335,0.144738646
0,3,Rates for White Products,336,0.145030221
0,3,Rates for White Products,337,0.145321795
0,3,Rates for White Products,338,0.14561337
0,3,Rates for White Products,339,0.145904945
0,3,Rates for White Products,340,0.14619652
0,3,Rates for White Products,341,0.146488095
0,3,Rates for White Products,342,0.14677967
0,3,Rates for White Products,343,0.147071245
0,3,Rates for White Products,344,0.14736282
0,3,Rates for White Products,345,0.147654395
0,3,Rates for White Products,346,0.147945969
0,3,Rates for White Products,347,0.148237544
0,3,Rates for White Products,348,0.148529119
0,3,Rates for White Products,349,0.148820694
0,3,Rates for White Products,350,0.149112269
0,3,Rates for White Products,351,0.149403844
0,3,Rates for White Products,352,0.149695419
0,3,Rates for White Products,353,0.149986994
0,3,Rates for White Products,354,0.150278569
0,3,Rates for White Products,355,0.150570143
0,3,Rates for White Products,356,0.150861718
0,3,Rates for White Products,357,0.151153293
0,3,Rates for White Products,358,0.151444868
0,3,Rates for White Products,359,0.151736443
0,3,Rates for White Products,360,0.152028018
0,3,Rates for White Products,361,0.152319593
0,3,Rates for White Products,362,0.152611168
0,3,Rates for White Products,363,0.152902743
0,3,Rates for White Products,364,0.153194317
0,3,Rates for White Products,365,0.153485892
0,3,Rates for White Products,366,0.153777467
0,3,Rates for White Products,367,0.154069042
0,3,Rates for White Products,368,0.154360617
0,3,Rates for White Products,369,0.154652192
0,3,Rates for White Products,370,0.154943767
0,3,Rates for White Products,371,0.155235342
0,3,Rates for White Products,372,0.155526917
0,3,Rates for White Products,373,0.155818491
0,3,Rates for White Products,374,0.156110066
0,3,Rates for White Products,375,0.156401641
0,3,Rates for White Products,376,0.156693216
0,3,Rates for White Products,377,0.156984791
0,3,Rates for White Products,378,0.157276366
0,3,Rates for White Products,379,0.157567941
0,3,Rates for White Products,380,0.157859516
0,3,Rates for White Products,381,0.158151091
0,3,Rates for White Products,382,0.158442665
0,3,Rates for White Products,383,0.15873424
0,3,Rates for White Products,384,0.159025815
0,3,Rates for White Products,385,0.15931739
0,3,Rates for White Products,386,0.159608965
0,3,Rates for White Products,387,0.15990054
0,3,Rates for White Products,388,0.160192115
0,3,Rates for White Products,389,0.16048369
0,3,Rates for White Products,390,0.160775265
0,3,Rates for White Products,391,0.161066839
0,3,Rates for White Products,392,0.161358414
0,3,Rates for White Products,393,0.161649989
0,3,Rates for White Products,394,0.161941564
0,3,Rates for White Products,395,0.162233139
0,3,Rates for White Products,396,0.162524714
0,3,Rates for White Products,397,0.162816289
0,3,Rates for White Products,398,0.163107864
0,3,Rates for White Products,399,0.163399439
0,3,Rates for White Products,400,0.163691013
